"filename", "language", "C++", "YAML", "Markdown", "C", "CSS", "HTML", "XML", "SCSS", "GLSL", "Python", "ShaderLab", "Objective-C", "Shell Script", "Batch", "Objective-C++", "reStructuredText", "CMake", "Makefile", "Java", "Rust", "Docker", "C#", "JavaScript", "HLSL", "comment", "blank", "total"
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\LogAux.h", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 14, 118
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\LogStream.hpp", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 15, 109
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\Logger.hpp", "C++", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 45, 304
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\MathFunctions.h", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 11, 106
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\MemoryIOWrapper.h", "C++", 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 36, 240
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\NullLogger.hpp", "C++", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 16, 110
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\ObjMaterial.h", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 16, 85
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\ParsingUtils.h", "C++", 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 38, 272
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\Profiler.h", "C++", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 17, 102
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\ProgressHandler.hpp", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 15, 147
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\RemoveComments.h", "C++", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 10, 94
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\SGSpatialSort.h", "C++", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 19, 153
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\SceneCombiner.h", "C++", 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 49, 386
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\SkeletonMeshBuilder.h", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 18, 129
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\SmallVector.h", "C++", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 25, 165
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\SmoothingGroups.h", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 17, 115
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\SmoothingGroups.inl", "C++", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 18, 142
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\SpatialSort.h", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 24, 191
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\StandardShapes.h", "C++", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 31, 207
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\StreamReader.h", "C++", 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 46, 345
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\StreamWriter.h", "C++", 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 45, 305
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\StringComparison.h", "C++", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 29, 225
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\StringUtils.h", "C++", 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 33, 280
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\Subdivision.h", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 18, 132
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\TinyFormatter.h", "C++", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 26, 182
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\Vertex.h", "C++", 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 46, 297
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\XMLTools.h", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 7, 89
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\XmlParser.h", "C++", 319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 102, 581
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\ZipArchiveIOSystem.h", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 14, 94
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\aabb.h", "C++", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 10, 76
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\ai_assert.h", "C++", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 10, 75
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\anim.h", "C++", 263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 95, 559
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\camera.h", "C++", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 26, 235
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\cexport.h", "C++", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 28, 274
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\cfileio.h", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 20, 142
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\cimport.h", "C++", 330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 790, 116, 1236
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\color4.h", "C++", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 15, 102
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\color4.inl", "C++", 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 12, 250
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\commonMetaData.h", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 8, 70
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\defs.h", "C++", 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 34, 346
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\fast_atof.h", "C++", 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 58, 379
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\importerdesc.h", "C++", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 21, 155
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\light.h", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 32, 259
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\material.h", "C++", 636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 787, 274, 1697
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\material.inl", "C++", 280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 40, 407
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\matrix3x3.h", "C++", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 26, 179
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\matrix3x3.inl", "C++", 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 38, 360
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\matrix4x4.h", "C++", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 40, 282
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\matrix4x4.inl", "C++", 467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 75, 675
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\mesh.h", "C++", 459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 560, 156, 1175
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\metadata.h", "C++", 401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 64, 572
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\pbrmaterial.h", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 12, 90
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\port\AndroidJNI\AndroidJNIIOSystem.h", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 15, 89
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\port\AndroidJNI\BundledAssetIOSystem.h", "C++", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 21, 94
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\postprocess.h", "C++", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 574, 54, 710
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\qnan.h", "C++", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 16, 163
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\quaternion.h", "C++", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 26, 144
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\quaternion.inl", "C++", 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 29, 312
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\scene.h", "C++", 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 65, 457
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\texture.h", "C++", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 29, 223
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\types.h", "C++", 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 92, 556
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\vector2.h", "C++", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 19, 110
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\vector2.inl", "C++", 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 31, 249
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\vector3.h", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 36, 170
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\vector3.inl", "C++", 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 13, 285
"d:\Documents\Cpp\OpenGLEngine\external\assimp\include\assimp\version.h", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 16, 123
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\AndroidJNI\AndroidJNIIOSystem.cpp", "C++", 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 35, 211
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\AndroidJNI\BundledAssetIOSystem.cpp", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 12, 81
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\AndroidJNI\README.md", "Markdown", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 33
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\AssimpNET\Readme.md", "Markdown", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\AssimpPascal\Readme.md", "Markdown", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\PyAssimp\README.md", "Markdown", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 87
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\PyAssimp\README.rst", "reStructuredText", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 3, 35, 94
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\PyAssimp\gen\materialgen.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 14, 97
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\PyAssimp\gen\structsgen.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 49, 291
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\PyAssimp\pyassimp\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\PyAssimp\pyassimp\core.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 111, 575
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\PyAssimp\pyassimp\errors.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 12
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\PyAssimp\pyassimp\helper.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 44, 292
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\PyAssimp\pyassimp\material.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 13, 90
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\PyAssimp\pyassimp\postprocess.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 433, 35, 531
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\PyAssimp\pyassimp\structs.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 489, 224, 1141
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\PyAssimp\scripts\3d_viewer.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 344, 1319
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\PyAssimp\scripts\3d_viewer_py3.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 342, 1317
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\PyAssimp\scripts\README.md", "Markdown", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\PyAssimp\scripts\fixed_pipeline_3d_viewer.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 102, 373
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\PyAssimp\scripts\quicktest.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 54
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\PyAssimp\scripts\sample.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19, 90
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\PyAssimp\scripts\transformations.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 269, 1706
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\PyAssimp\setup.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 27
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\assimp_rs\src\camera\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\assimp_rs\src\core\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\assimp_rs\src\errors\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\assimp_rs\src\formats\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\assimp_rs\src\lib.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 2, 18
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\assimp_rs\src\material\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\assimp_rs\src\postprocess\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\assimp_rs\src\shims\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\assimp_rs\src\socket\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\assimp_rs\src\structs\anim\anim.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 30, 1, 45
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\assimp_rs\src\structs\anim\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\assimp_rs\src\structs\blob\blob.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\assimp_rs\src\structs\blob\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 3
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\assimp_rs\src\structs\bone\bone.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\assimp_rs\src\structs\bone\mod.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 3
"d:\Documents\Cpp\OpenGLEngine\external\assimp\port\assimp_rs\src\structs\camera\camera.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
